,Entity,Year,% primary energy,% electricity
669,Chile,2018,24.343296,42.859005
670,Chile,2019,24.144995,41.64621
671,Chile,2020,26.557531,43.807076
672,Chile,2021,26.518875,42.706417
673,China,1985,4.44183,22.495691
674,China,1986,4.3385277,21.032778
675,China,1987,4.2555475,20.114803
676,China,1988,4.3230724,20.023113
677,China,1989,4.468027,20.247429
678,China,1990,4.7236676,20.414036
679,China,1991,4.424778,18.413998
680,China,1992,4.4127016,17.366556
681,China,1993,4.7578607,18.75076
682,China,1994,4.952474,18.137295
683,China,1995,5.55382,19.286135
684,China,1996,5.143133,17.534836
685,China,1997,5.361734,17.516706
686,China,1998,5.4277782,17.287024
687,China,1999,5.188286,16.105118
688,China,2000,5.656925,16.639128
689,China,2001,6.618624,18.958124
690,China,2002,6.2804885,17.6185
691,China,2003,5.3011093,15.036272
692,China,2004,5.60094,16.22241
693,China,2005,5.554481,16.173119
694,China,2006,5.5779824,15.588404
695,China,2007,5.718535,15.258385
696,China,2008,7.268667,19.025333
697,China,2009,6.9355316,17.885717
698,China,2010,7.615998,18.780075
699,China,2011,7.084204,16.890234
700,China,2012,8.522597,20.122967
701,China,2013,8.959421,20.215248
702,China,2014,10.19733,22.35022
703,China,2015,10.787498,24.079271
704,China,2016,11.530947,25.000778
705,China,2017,12.138821,25.419243
706,China,2018,12.807393,25.774794
707,China,2019,13.51596,26.999567
708,China,2020,14.242872,28.24646
709,China,2021,14.946244,28.907642
710,Colombia,1985,24.441961,63.686756
711,Colombia,1986,27.276325,68.236824
712,Colombia,1987,27.310854,69.81999
713,Colombia,1988,28.748077,69.89322
714,Colombia,1989,29.793999,73.08356
715,Colombia,1990,32.640934,72.60907
716,Colombia,1991,31.6998,69.772255
717,Colombia,1992,24.605455,61.782764
718,Colombia,1993,27.847397,67.74923
719,Colombia,1994,29.809082,72.18858
720,Colombia,1995,29.331577,68.374115
721,Colombia,1996,31.475914,73.97725
722,Colombia,1997,27.334064,64.037476
723,Colombia,1998,26.691463,62.274715
724,Colombia,1999,31.378248,71.49735
725,Colombia,2000,29.556067,75.70515
726,Colombia,2001,30.604485,74.58785
727,Colombia,2002,32.692554,76.718864
728,Colombia,2003,33.389133,78.920815
729,Colombia,2004,34.505455,81.75855
730,Colombia,2005,35.05353,80.29996
731,Colombia,2006,34.14272,80.751
732,Colombia,2007,35.182762,81.64207
733,Colombia,2008,33.94141,84.021835
734,Colombia,2009,31.377745,73.482544
735,Colombia,2010,30.092037,71.70611
736,Colombia,2011,34.515675,82.84114
737,Colombia,2012,31.746134,78.589134
738,Colombia,2013,29.385107,69.9169
739,Colombia,2014,28.364685,69.58158
740,Colombia,2015,28.021618,64.282906
741,Colombia,2016,27.708813,66.43863
742,Colombia,2017,32.82906,79.2409
743,Colombia,2018,31.99955,75.84291
744,Colombia,2019,29.890343,69.465065
745,Colombia,2020,30.772787,64.73943
746,Colombia,2021,33.02041,73.649734
747,Croatia,1990,11.200591,44.356663
748,Croatia,1991,20.504862,64.49361
749,Croatia,1992,15.994292,48.988766
750,Croatia,1993,16.087965,47.7534
751,Croatia,1994,18.960316,62.029644
752,Croatia,1995,19.14962,61.380795
753,Croatia,1996,24.70444,70.45659
754,Croatia,1997,18.5449,57.184753
755,Croatia,1998,18.053991,52.663757
756,Croatia,1999,21.228256,56.54854
757,Croatia,2000,19.766573,57.282413
758,Croatia,2001,20.78086,56.225525
759,Croatia,2002,16.80569,46.02675
760,Croatia,2003,14.887934,41.394997
761,Croatia,2004,19.899082,54.931602
762,Croatia,2005,18.502132,54.05819
763,Croatia,2006,17.52409,51.47059
764,Croatia,2007,12.365527,37.79904
765,Croatia,2008,15.2264805,45.6964
766,Croatia,2009,19.643877,56.02996
767,Croatia,2010,23.850374,62.880325
768,Croatia,2011,15.472614,47.016922
769,Croatia,2012,16.519665,49.6695
770,Croatia,2013,26.373661,66.5233
771,Croatia,2014,28.121477,73.95833
772,Croatia,2015,22.36495,66.844444
773,Croatia,2016,23.870218,66.24405
774,Croatia,2017,20.273584,60.39016
775,Croatia,2018,26.73535,72.177124
776,Croatia,2019,23.463097,65.95577
777,Croatia,2020,25.170088,64.57704
778,Croatia,2021,28.271935,69.64286
779,Cyprus,1985,0.0,0.0
780,Cyprus,1986,0.0,0.0
781,Cyprus,1987,0.0,0.0
782,Cyprus,1988,0.0,0.0
783,Cyprus,1989,0.0,0.0
784,Cyprus,1990,0.0,0.0
785,Cyprus,1991,0.0,0.0
786,Cyprus,1992,0.0,0.0
787,Cyprus,1993,0.0,0.0
788,Cyprus,1994,0.0,0.0
789,Cyprus,1995,0.0,0.0
790,Cyprus,1996,0.0,0.0
791,Cyprus,1997,0.0,0.0
792,Cyprus,1998,0.0,0.0
793,Cyprus,1999,0.0,0.0
794,Cyprus,2000,0.0,0.0
795,Cyprus,2001,0.0,0.0
796,Cyprus,2002,0.0,0.0
797,Cyprus,2003,0.0,0.0
798,Cyprus,2004,0.0069648223,0.0
799,Cyprus,2005,0.0075332997,0.0
800,Cyprus,2006,0.012689397,0.0
801,Cyprus,2007,0.02963039,0.0
802,Cyprus,2008,0.13309906,0.19723865
803,Cyprus,2009,0.28097296,0.57581574
804,Cyprus,2010,0.6377341,1.500938
805,Cyprus,2011,1.5228559,3.4552846
806,Cyprus,2012,2.3008752,5.508475
807,Cyprus,2013,3.2324405,7.692308
808,Cyprus,2014,3.1309736,7.142857
809,Cyprus,2015,3.776322,8.810573
810,Cyprus,2016,3.6664777,8.793456
811,Cyprus,2017,3.6376648,8.6
812,Cyprus,2018,3.8665202,9.486166
813,Cyprus,2019,4.2749753,10.097087
814,Cyprus,2020,5.661981,12.371135
815,Czechia,1985,0.7824311,2.8750367
816,Czechia,1986,0.8687312,3.0954032
817,Czechia,1987,1.1157936,3.963277
818,Czechia,1988,0.9459827,3.2626605
819,Czechia,1989,0.76388884,2.5226085
820,Czechia,1990,0.6279108,1.8628553
821,Czechia,1991,0.6470877,1.8076285
822,Czechia,1992,0.85835934,2.3708723
823,Czechia,1993,0.99214965,2.6078064
824,Czechia,1994,1.1369475,3.047945
825,Czechia,1995,1.4834487,3.9782107
826,Czechia,1996,1.3430386,3.5406547
827,Czechia,1997,1.3685676,3.4106836
828,Czechia,1998,1.281692,3.079542
829,Czechia,1999,1.5926199,3.6777308
830,Czechia,2000,1.4434271,3.127572
831,Czechia,2001,1.5818,3.4626784
832,Czechia,2002,1.8193735,3.9342105
833,Czechia,2003,1.0856818,2.2587268
834,Czechia,2004,1.4602342,3.2700799
835,Czechia,2005,1.7223583,3.8203344
836,Czechia,2006,1.9475973,4.207506
837,Czechia,2007,1.9150995,3.896548
838,Czechia,2008,2.1536171,4.466859
839,Czechia,2009,2.7962987,5.7079864
840,Czechia,2010,3.3554666,6.933365
841,Czechia,2011,4.272681,8.353525
842,Czechia,2012,4.792661,9.317631
843,Czechia,2013,5.6041293,10.821503
844,Czechia,2014,5.645436,10.786966
845,Czechia,2015,5.8991933,11.403296
846,Czechia,2016,5.94577,11.449823
847,Czechia,2017,5.815572,11.226394
848,Czechia,2018,5.6855097,10.856551
849,Czechia,2019,6.1152124,11.752361
850,Czechia,2020,6.691049,12.963194
851,Czechia,2021,6.497798,12.791114
852,Denmark,1985,0.16285835,0.40181115
853,Denmark,1986,0.27791977,0.66659975
854,Denmark,1987,0.37065881,0.89591783
855,Denmark,1988,0.5722486,1.4410659
856,Denmark,1989,0.88691425,2.5172758
857,Denmark,1990,1.2664866,3.1947656
858,Denmark,1991,1.4587734,2.9009302
859,Denmark,1992,2.040864,4.4227643
860,Denmark,1993,2.3619852,4.738081
861,Denmark,1994,2.1321414,4.2878265
862,Denmark,1995,2.313322,5.0626016
863,Denmark,1996,2.1877265,3.883495
864,Denmark,1997,3.3808846,6.6169825
865,Denmark,1998,4.675769,9.566698
866,Denmark,1999,5.3890667,11.262535
867,Denmark,2000,7.0956745,15.472222
868,Denmark,2001,7.4025154,15.509013
869,Denmark,2002,8.586957,17.286152
870,Denmark,2003,9.462801,17.48267
871,Denmark,2004,11.729121,23.5527
872,Denmark,2005,12.488843,27.049406
873,Denmark,2006,10.61084,20.171015
874,Denmark,2007,12.42254,26.201982
875,Denmark,2008,12.6056,27.580559
876,Denmark,2009,13.32837,27.652557
877,Denmark,2010,15.651074,31.97839
878,Denmark,2011,18.64669,40.232822
879,Denmark,2012,20.934052,48.33876
880,Denmark,2013,21.378275,45.941277
881,Denmark,2014,24.633705,55.886925
882,Denmark,2015,26.659948,65.43381
883,Denmark,2016,25.71348,60.1964
884,Denmark,2017,30.301117,70.25459
885,Denmark,2018,29.154387,68.346504
886,Denmark,2019,32.79566,78.17689
887,Denmark,2020,37.272453,81.622
888,Denmark,2021,39.24958,78.947365
889,Eastern Africa ,1985,29.932037,82.648155
890,Eastern Africa ,1986,28.25614,78.87401
891,Eastern Africa ,1987,24.857151,68.49591
892,Eastern Africa ,1988,25.716532,70.52199
893,Eastern Africa ,1989,24.777004,70.379196
894,Eastern Africa ,1990,26.178995,73.47094
895,Eastern Africa ,1991,27.664112,71.44927
896,Eastern Africa ,1992,25.612339,70.66849
897,Eastern Africa ,1993,25.135847,70.03445
898,Eastern Africa ,1994,24.85352,69.15903
899,Eastern Africa ,1995,24.675323,68.045166
900,Eastern Africa ,1996,24.992838,68.7299
901,Eastern Africa ,1997,24.94085,67.858925
902,Eastern Africa ,1998,29.914507,74.68599
903,Eastern Africa ,1999,30.56264,74.29782
904,Eastern Africa ,2000,32.542984,74.11865
905,Eastern Africa ,2001,33.857758,74.99096
906,Eastern Africa ,2002,35.647015,76.92808
907,Eastern Africa ,2003,35.753136,78.51823
908,Eastern Africa ,2004,33.938667,74.54792
909,Eastern Africa ,2005,33.640385,72.75536
910,Eastern Africa ,2006,34.184486,74.30943
911,Eastern Africa ,2007,35.175175,75.84984
912,Eastern Africa ,2008,34.842575,74.03059
913,Eastern Africa ,2009,34.660458,73.85565
914,Eastern Africa ,2010,35.635113,77.09189
915,Eastern Africa ,2011,35.01301,74.90177
916,Eastern Africa ,2012,35.48657,75.38181
917,Eastern Africa ,2013,34.786755,75.71758
918,Eastern Africa ,2014,34.23328,76.6907
919,Eastern Africa ,2015,33.409313,74.028175
920,Eastern Africa ,2016,32.305428,71.54889
921,Eastern Africa ,2017,31.50984,70.21661
922,Eastern Africa ,2018,31.808338,71.48033
923,Eastern Africa ,2019,32.526245,73.00167
924,Eastern Africa ,2020,36.039726,75.625404
925,Eastern Africa ,2021,35.91689,76.50888
926,Ecuador,1985,15.903298,71.939445
927,Ecuador,1986,18.56394,80.04789
928,Ecuador,1987,20.51675,84.881134
929,Ecuador,1988,18.759295,85.552216
930,Ecuador,1989,18.673532,85.872765
931,Ecuador,1990,18.208445,78.544685
932,Ecuador,1991,16.781824,72.77874
933,Ecuador,1992,16.528347,69.11565
934,Ecuador,1993,18.627613,78.39561
935,Ecuador,1994,19.351002,80.61493
936,Ecuador,1995,16.093634,61.226696
937,Ecuador,1996,17.381893,65.53657
938,Ecuador,1997,16.071613,63.06056
939,Ecuador,1998,15.920069,59.74183
940,Ecuador,1999,19.251896,69.62207
941,Ecuador,2000,21.613928,72.753624
942,Ecuador,2001,19.692354,65.17691
943,Ecuador,2002,21.095179,64.50217
944,Ecuador,2003,19.533443,63.425514
945,Ecuador,2004,18.734905,58.944954
946,Ecuador,2005,16.596605,61.019737
947,Ecuador,2006,16.25161,58.357986
948,Ecuador,2007,19.557272,59.891438
949,Ecuador,2008,22.617521,68.017525
950,Ecuador,2009,18.929243,59.54241
951,Ecuador,2010,15.936485,54.65673
952,Ecuador,2011,19.198841,62.927567
953,Ecuador,2012,19.840086,62.415195
954,Ecuador,2013,17.377462,57.531193
955,Ecuador,2014,17.276142,58.763325
956,Ecuador,2015,19.640232,61.53846
957,Ecuador,2016,23.628025,66.43331
958,Ecuador,2017,28.335857,77.54222
959,Ecuador,2018,27.386934,76.817085
960,Ecuador,2019,31.76902,81.45511
961,Ecuador,2020,36.035774,82.55033
962,Ecuador,2021,32.3542,83.54978
963,Egypt,1985,8.225812,30.237823
964,Egypt,1986,7.8884335,27.639322
965,Egypt,1987,7.4370356,25.156712
966,Egypt,1988,7.2144046,22.806587
967,Egypt,1989,7.3539524,23.358656
968,Egypt,1990,7.5208654,23.724451
969,Egypt,1991,7.396339,22.913393
970,Egypt,1992,7.380686,21.784071
971,Egypt,1993,7.595429,21.59424
972,Egypt,1994,7.676783,22.096806
973,Egypt,1995,7.558946,22.095871
974,Egypt,1996,7.361754,21.437372
975,Egypt,1997,7.243849,20.729431
976,Egypt,1998,7.1541786,19.942501
977,Egypt,1999,7.409151,20.466146
978,Egypt,2000,7.416068,18.39667
979,Egypt,2001,7.225909,19.150812
980,Egypt,2002,6.795776,15.245844
981,Egypt,2003,5.937698,14.655171
982,Egypt,2004,5.634644,13.553685
983,Egypt,2005,5.385706,12.669639
984,Egypt,2006,5.1723137,12.255708
985,Egypt,2007,5.3631554,13.621822
986,Egypt,2008,5.414237,12.42256
987,Egypt,2009,4.800595,10.526316
988,Egypt,2010,4.461719,9.127208
989,Egypt,2011,4.3315444,9.262795
990,Egypt,2012,4.1802897,8.729241
991,Egypt,2013,4.1771846,8.71426
992,Egypt,2014,4.1816525,8.762622
993,Egypt,2015,4.328853,8.39416
994,Egypt,2016,4.131468,8.176399
995,Egypt,2017,3.8699906,7.8896565
996,Egypt,2018,4.0554056,8.671476
997,Egypt,2019,5.1698976,10.662351
998,Egypt,2020,6.564624,11.004279
999,Egypt,2021,6.230571,11.386897
1000,Estonia,1990,0.0,0.0
1001,Estonia,1991,0.0,0.0
1002,Estonia,1992,0.0,0.0
1003,Estonia,1993,0.0,0.0
1004,Estonia,1994,0.0,0.0
1005,Estonia,1995,0.030831562,0.115074806
1006,Estonia,1996,0.024195744,0.0
1007,Estonia,1997,0.039256863,0.10845987
1008,Estonia,1998,0.06567057,0.11737089
1009,Estonia,1999,0.09331137,0.12106537
1010,Estonia,2000,0.10166839,0.11750881
1011,Estonia,2001,0.09630356,0.23557127
1012,Estonia,2002,0.18708262,0.3516999
1013,Estonia,2003,0.22028498,0.492126
1014,Estonia,2004,0.28742737,0.58195925
1015,Estonia,2005,0.5005239,1.0784314
1016,Estonia,2006,0.59395134,1.3360741
1017,Estonia,2007,0.5890301,1.1494253
1018,Estonia,2008,0.8455263,1.8903592
1019,Estonia,2009,2.7872162,6.1503425
1020,Estonia,2010,4.3919716,8.095605
1021,Estonia,2011,4.9312315,9.154383
1022,Estonia,2012,6.1257634,12.29097
1023,Estonia,2013,4.7120137,9.262049
1024,Estonia,2014,5.5141263,11.164659
1025,Estonia,2015,6.578982,15.369459
1026,Estonia,2016,6.427242,13.064914
1027,Estonia,2017,6.830332,14.1337385
1028,Estonia,2018,7.507283,16.087309
1029,Estonia,2019,9.91299,28.120895
1030,Estonia,2020,14.138368,48.848686
1031,Estonia,2021,14.325047,39.91655
1032,Europe,1985,5.8707128,17.239302
1033,Europe,1986,5.674075,16.524252
1034,Europe,1987,5.844886,16.806673
1035,Europe,1988,6.004857,17.046349
1036,Europe,1989,5.4792295,15.267044
1037,Europe,1990,5.6125426,15.573598
1038,Europe,1991,5.799028,15.878454
1039,Europe,1992,6.1881166,16.741219
1040,Europe,1993,6.5789742,17.502731
1041,Europe,1994,6.9876776,18.140902
1042,Europe,1995,7.0650234,18.043114
1043,Europe,1996,6.6088142,16.786934
1044,Europe,1997,7.0181427,17.461384
1045,Europe,1998,7.2968125,17.99087
1046,Europe,1999,7.4891624,18.180086
1047,Europe,2000,7.77206,18.519947
1048,Europe,2001,7.7981777,18.679523
1049,Europe,2002,7.304162,17.301058
1050,Europe,2003,6.906544,16.399782
1051,Europe,2004,7.4689255,17.706572
1052,Europe,2005,7.651272,18.143106
1053,Europe,2006,7.5956726,18.009445
1054,Europe,2007,8.04044,18.765692
1055,Europe,2008,8.450697,19.592958
1056,Europe,2009,9.250828,21.343193
1057,Europe,2010,9.566195,22.019337
1058,Europe,2011,9.470131,21.928562
1059,Europe,2012,10.526842,24.237892
1060,Europe,2013,11.563236,26.654844
1061,Europe,2014,12.157203,27.893867
1062,Europe,2015,12.454003,28.345919
1063,Europe,2016,12.5641365,28.870464
1064,Europe,2017,12.595028,29.075367
1065,Europe,2018,13.195203,30.955147
1066,Europe,2019,13.646666,32.048542
1067,Europe,2020,15.806127,36.03928
1068,Europe,2021,15.235615,34.661
1069,Europe ,1985,6.3973994,17.862532
1070,Europe ,1986,6.101613,16.947739
1071,Europe ,1987,6.496621,17.824577
1072,Europe ,1988,6.8874254,18.580658
1073,Europe ,1989,6.041034,15.910415
1074,Europe ,1990,6.1501617,16.259491
1075,Europe ,1991,6.3632956,16.523
1076,Europe ,1992,6.80437,17.30099
1077,Europe ,1993,7.22015,18.13489
1078,Europe ,1994,7.488457,18.300524
1079,Europe ,1995,7.4828305,18.153648
1080,Europe ,1996,7.118013,17.282656
1081,Europe ,1997,7.479815,17.899328
1082,Europe ,1998,7.830997,18.482494
1083,Europe ,1999,7.994131,18.517384
1084,Europe ,2000,8.294754,18.820053
1085,Europe ,2000,8.294754,18.703568
1086,Europe ,2001,8.198429,18.561308
1087,Europe ,2001,8.198429,18.713152
1088,Europe ,2002,7.817237,17.526377
1089,Europe ,2002,7.817237,17.559498
1090,Europe ,2003,7.445176,16.625795
1091,Europe ,2003,7.445176,16.672216
1092,Europe ,2004,8.081994,17.969158
1093,Europe ,2004,8.081994,18.12266
1094,Europe ,2005,8.329161,18.280869
1095,Europe ,2005,8.329161,18.359035
1096,Europe ,2006,8.455762,18.372843
1097,Europe ,2006,8.455762,18.268732
1098,Europe ,2007,8.983073,19.044376
1099,Europe ,2007,8.983073,18.7765
1100,Europe ,2008,9.758614,20.372528
1101,Europe ,2008,9.758614,19.505207
1102,Europe ,2009,10.734776,22.105556
1103,Europe ,2009,10.734776,21.272306
1104,Europe ,2010,11.562127,23.7041
1105,Europe ,2010,11.562127,22.203098
1106,Europe ,2011,11.665335,23.6269
1107,Europe ,2011,11.665335,22.084461
1108,Europe ,2012,13.15553,26.5516
1109,Europe ,2012,13.15553,24.38019
1110,Europe ,2013,14.2499895,29.112679
1111,Europe ,2013,14.2499895,26.760275
1112,Europe ,2014,15.056768,30.283209
1113,Europe ,2014,15.056768,27.538
1114,Europe ,2015,15.684681,31.702272
1115,Europe ,2015,15.684681,28.538456
1116,Europe ,2016,15.744419,32.1029
1117,Europe ,2016,15.744419,29.09309
1118,Europe ,2017,15.753476,32.08363
1119,Europe ,2017,15.753476,29.096064
1120,Europe ,2018,16.827751,34.570343
1121,Europe ,2018,16.827751,31.02787
1122,Europe ,2019,17.77084,36.72153
1123,Europe ,2019,17.77084,32.745167
1124,Europe ,2020,20.436487,40.749474
1125,Europe ,2020,20.436487,36.410713
1126,Europe ,2021,19.740942,39.58285
1127,Europe ,2021,19.740942,35.01437
1128,European Union ,1985,5.5868397,15.656057
1129,European Union ,1986,5.2328033,14.489848
1130,European Union ,1987,5.603362,15.311833
1131,European Union ,1988,5.8703294,15.806562
1132,European Union ,1989,4.825043,12.72511
1133,European Union ,1990,5.138932,13.321137
1134,European Union ,1991,5.406729,13.69024
1135,European Union ,1992,5.748823,14.364453
1136,European Union ,1993,5.977683,14.812172
1137,European Union ,1994,6.195356,15.04614
1138,European Union ,1995,6.0873213,14.688649
1139,European Union ,1996,5.9001784,14.174457
1140,European Union ,1997,6.204107,14.725703
1141,European Union ,1998,6.4342656,15.103211
1142,European Union ,1999,6.4940257,15.016264
1143,European Union ,2000,6.851288,15.485514
1144,European Union ,2001,7.122068,16.13625
1145,European Union ,2002,6.4400024,14.32586
1146,European Union ,2003,6.37666,14.182479
1147,European Union ,2004,6.954033,15.341288
1148,European Union ,2005,7.023421,15.38208
1149,European Union ,2006,7.4130735,15.915757
1150,European Union ,2007,8.028537,16.807669
1151,European Union ,2008,8.835195,18.232107
1152,European Union ,2009,9.934215,20.28966
1153,European Union ,2010,10.899172,22.116875
1154,European Union ,2011,11.111049,22.169367
1155,European Union ,2012,12.618176,25.063913
1156,European Union ,2013,13.789877,27.953522
1157,European Union ,2014,14.76316,29.620934
1158,European Union ,2015,14.853165,29.809174
1159,European Union ,2016,14.857019,30.114304
1160,European Union ,2017,14.778873,29.916143
1161,European Union ,2018,15.76775,32.28925
1162,European Union ,2019,16.51869,34.00094
1163,European Union ,2020,19.209618,38.444736
1164,European Union ,2021,18.567877,37.325
1165,Finland,1985,12.764183,24.971338
1166,Finland,1986,12.675924,25.312368
1167,Finland,1987,13.406022,26.022257
1168,Finland,1988,13.070466,24.981071
1169,Finland,1989,12.690624,24.420065
1170,Finland,1990,15.044628,29.453943
1171,Finland,1991,16.643732,31.390137
1172,Finland,1992,18.367647,34.747967
1173,Finland,1993,17.727713,31.827108
1174,Finland,1994,15.916638,27.83364
1175,Finland,1995,17.851295,30.527796
1176,Finland,1996,15.462067,25.598156
1177,Finland,1997,17.178953,29.135336
1178,Finland,1998,20.300835,34.78261
1179,Finland,1999,17.990025,30.506763
1180,Finland,2000,19.702833,33.5005
1181,Finland,2001,17.716715,28.99448
1182,Finland,2002,16.264904,26.535526
1183,Finland,2003,14.593681,22.668886
1184,Finland,2004,19.509205,29.94159
1185,Finland,2005,19.46372,33.35703
1186,Finland,2006,17.534887,27.373552
1187,Finland,2007,18.869097,30.054375
1188,Finland,2008,22.427767,36.074303
1189,Finland,2009,19.18046,30.231262
1190,Finland,2010,19.647142,30.097088
1191,Finland,2011,20.955502,33.028275
1192,Finland,2012,24.975452,40.747612
1193,Finland,2013,22.647865,36.10876
1194,Finland,2014,24.728233,38.75535
1195,Finland,2015,28.137722,44.66062
1196,Finland,2016,26.58672,44.407124
1197,Finland,2017,28.707514,46.89409
1198,Finland,2018,28.641554,45.927406
1199,Finland,2019,29.214561,46.621822
1200,Finland,2020,33.16851,51.818974
1201,Finland,2021,34.61129,52.90746
1202,France,1985,7.887791,18.663372
1203,France,1986,7.7647924,17.854536
1204,France,1987,8.584645,19.276115
1205,France,1988,9.174313,20.144228
1206,France,1989,5.5997367,11.986945
1207,France,1990,6.222641,13.370086
1208,France,1991,6.2665405,13.2212925
1209,France,1992,7.399244,15.45585
1210,France,1993,6.9688835,14.23583
1211,France,1994,8.563506,17.056469
1212,France,1995,7.823903,15.360343
1213,France,1996,6.882894,13.447639
1214,France,1997,6.803889,13.262536
1215,France,1998,6.470214,12.766879
1216,France,1999,7.388863,14.465783
1217,France,2000,6.7445607,12.71177
1218,France,2001,7.405367,13.996136
1219,France,2002,6.175621,11.354416
1220,France,2003,5.962182,10.978354
1221,France,2004,5.970315,11.005131
1222,France,2005,5.365334,9.647984
1223,France,2006,5.969732,10.723592
1224,France,2007,6.6387134,11.437008
1225,France,2008,7.6322675,12.748745
1226,France,2009,7.70645,12.877686
1227,France,2010,8.220292,13.624007
1228,France,2011,7.185518,11.6355295
1229,France,2012,9.137363,15.033152
1230,France,2013,10.4594345,17.246943
1231,France,2014,10.459279,16.6075
1232,France,2015,10.147399,16.002232
1233,France,2016,10.975246,17.721292
1234,France,2017,10.437264,16.657675
1235,France,2018,12.132495,19.731518
1236,France,2019,12.384905,20.011667
1237,France,2020,14.788747,23.761024
1238,France,2021,13.671011,22.231913
1239,Germany,1985,1.3216147,3.6446776
1240,Germany,1986,1.4105299,3.8522167
1241,Germany,1987,1.5094993,4.0926185
1242,Germany,1988,1.5009333,3.9537015
1243,Germany,1989,1.3991727,3.5756316
1244,Germany,1990,1.33694,3.4929228
1245,Germany,1991,1.2709577,3.1689155
1246,Germany,1992,1.5204551,3.6971107
1247,Germany,1993,1.5835441,3.9273474
1248,Germany,1994,1.7396334,4.4629765
1249,Germany,1995,1.8891898,4.8666506
1250,Germany,1996,1.6823945,4.821224
1251,Germany,1997,1.8035167,4.2079525
1252,Germany,1998,1.970565,4.509577
1253,Germany,1999,2.2275858,5.197814
1254,Germany,2000,2.8871117,6.1977983
1255,Germany,2001,2.9411676,6.513259
1256,Germany,2002,3.538632,7.6431365
1257,Germany,2003,3.6419897,7.745544
1258,Germany,2004,4.5165977,9.498919
1259,Germany,2005,5.2084193,10.335665
1260,Germany,2006,6.0263047,11.512996
1261,Germany,2007,7.6538334,14.135471
1262,Germany,2008,7.8176284,14.88945
1263,Germany,2009,8.45428,16.290285
1264,Germany,2010,8.792469,16.8385
1265,Germany,2011,10.566965,20.496721
1266,Germany,2012,11.899699,23.056463
1267,Germany,2013,12.063335,24.136892
1268,Germany,2014,13.278847,26.21824
1269,Germany,2015,14.823544,29.472189
1270,Germany,2016,14.607312,29.499044
1271,Germany,2017,16.196213,33.48555
1272,Germany,2018,17.084951,35.097675
1273,Germany,2019,18.768305,40.089077
1274,Germany,2020,21.122828,44.332405
1275,Germany,2021,19.453121,39.64001
1276,Greece,1985,3.7546213,10.1117525
1277,Greece,1986,4.3210115,11.456599
1278,Greece,1987,3.396962,9.186707
1279,Greece,1988,2.7383277,7.088099
1280,Greece,1989,2.0288122,5.5171814
1281,Greece,1990,1.8226951,5.089132
1282,Greece,1991,3.1458604,8.673755
1283,Greece,1992,2.2052267,5.937668
1284,Greece,1993,2.2926176,6.110674
1285,Greece,1994,2.5512795,6.5362716
1286,Greece,1995,3.3267503,8.619855
1287,Greece,1996,3.991272,10.348892
1288,Greece,1997,3.4691076,9.055209
1289,Greece,1998,3.1588402,8.205239
1290,Greece,1999,3.964062,9.6173315
1291,Greece,2000,3.2847326,7.7499065
1292,Greece,2001,2.296041,5.5388093
1293,Greece,2002,2.7831922,6.6357737
1294,Greece,2003,4.297642,10.172711
1295,Greece,2004,4.291226,10.051021
1296,Greece,2005,4.6003256,10.785798
1297,Greece,2006,5.32195,12.747216
1298,Greece,2007,3.1136858,7.319407
1299,Greece,2008,3.9871402,9.138589
1300,Greece,2009,5.8433247,13.361716
1301,Greece,2010,7.824593,18.351341
1302,Greece,2011,6.159234,13.7692175
1303,Greece,2012,8.102894,16.674896
1304,Greece,2013,12.095451,25.140057
1305,Greece,2014,10.859847,24.190666
1306,Greece,2015,13.008345,28.65136
1307,Greece,2016,13.225245,27.366293
1308,Greece,2017,14.015645,25.009062
1309,Greece,2018,13.455227,30.309858
1310,Greece,2019,13.694194,33.14121
1311,Greece,2020,16.707697,36.44103
1312,Greece,2021,19.391674,40.494053
1313,High-income countries,1985,7.2465434,18.633947
1314,High-income countries,1986,7.153331,18.37407
1315,High-income countries,1987,6.957846,17.607195
1316,High-income countries,1988,6.7297554,16.936382
1317,High-income countries,1989,6.522184,15.893095
1318,High-income countries,1990,6.737085,16.070381
1319,High-income countries,1991,6.785162,15.988733
1320,High-income countries,1992,6.676239,15.739783
1321,High-income countries,1993,6.915686,16.167074
1322,High-income countries,1994,6.6247487,15.402826
1323,High-income countries,1995,6.8309307,15.818634
1324,High-income countries,1996,6.7620964,15.717997
1325,High-income countries,1997,6.8867207,15.886385
1326,High-income countries,1998,6.74057,15.207861
1327,High-income countries,1999,6.7156973,15.054666
1328,High-income countries,2000,6.684971,15.427468
1329,High-income countries,2001,6.309144,14.556357
1330,High-income countries,2002,6.382186,14.549752
1331,High-income countries,2003,6.2580495,14.359082
1332,High-income countries,2004,6.301392,14.458078
1333,High-income countries,2005,6.4346724,14.595547
1334,High-income countries,2006,6.580689,14.876226
1335,High-income countries,2007,6.576808,14.738652
1336,High-income countries,2008,6.9807897,15.675601
1337,High-income countries,2009,7.495962,16.774733
1338,High-income countries,2010,7.5286093,16.753984
1339,High-income countries,2011,8.076886,18.009518
1340,High-income countries,2012,8.542007,18.882156
1341,High-income countries,2013,8.926266,20.150127
1342,High-income countries,2014,9.211322,20.927961
1343,High-income countries,2015,9.485086,21.546242
1344,High-income countries,2016,9.798736,22.341845
1345,High-income countries,2017,10.217155,23.55648
