,Entity,Year,Geo and Biomass Energy(TWh),Solar Energy(TWh),Wind Energy(TWh),Hydro Energy(TWh),Wind Electricity(TWh),Hydro Electricity(TWh),Solar Electricity(TWh),Other Energy(TWh)
1987,High-income countries,2004,179.45404,2.8202245,77.624344,1224.541,77.28,1222.62,2.56,175.16
1988,High-income countries,2005,194.38457,4.009548,95.148834,1239.8196,94.380005,1235.5599,3.6299999,189.22
1989,High-income countries,2006,204.9203,5.542243,118.35828,1252.1782,117.71,1244.74,4.94,199.7
1990,High-income countries,2007,218.19537,7.504107,151.20857,1224.844,150.54,1223.18,6.65,212.38
1991,High-income countries,2008,227.51721,12.285413,189.37726,1269.394,188.49,1263.91,11.03,220.06999
1992,High-income countries,2009,236.94408,20.45341,226.5314,1268.9607,225.7,1268.63,18.67,230.18001
1993,High-income countries,2010,260.61328,32.599228,266.5324,1282.231,266.34,1275.78,29.63,254.89
1994,High-income countries,2011,274.14984,60.96809,326.70868,1308.4968,327.05,1306.09,57.440002,267.90997
1995,High-income countries,2012,296.6976,92.46783,375.83948,1314.5249,374.48,1308.42,86.86,288.31
1996,High-income countries,2013,314.34457,121.069855,434.4375,1341.4576,440.21,1340.62,114.35,304.18
1997,High-income countries,2014,330.01614,159.00264,466.4109,1326.918,476.25,1334.65,159.16,321.38
1998,High-income countries,2015,348.38477,195.21176,541.5227,1290.3965,542.0,1293.0,195.81999,338.98
1999,High-income countries,2016,347.7522,229.05551,584.6948,1318.0007,586.89,1317.39,231.7,339.53
2000,High-income countries,2017,359.1513,276.4635,673.0691,1308.9022,675.19,1318.28,277.67,348.8
2001,High-income countries,2018,367.20908,318.03418,714.9801,1343.8661,715.88,1340.78,315.89,355.68002
2002,High-income countries,2019,369.5374,364.81628,795.4272,1291.6599,801.62,1299.52,362.61,357.65997
2003,High-income countries,2020,366.5997,433.69727,895.2072,1337.1145,896.52,1338.78,438.72998,356.6
2004,High-income countries,2021,385.79904,513.4034,929.2726,1300.623,924.33,1278.46,519.47,365.94
2005,Hong Kong,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Hong Kong,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Hong Kong,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,Hong Kong,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,Hong Kong,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Hong Kong,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Hong Kong,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Hong Kong,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Hong Kong,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,Hong Kong,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Hong Kong,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Hong Kong,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,Hong Kong,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Hong Kong,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Hong Kong,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Hong Kong,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Hong Kong,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Hong Kong,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Hong Kong,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Hong Kong,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Hong Kong,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Hong Kong,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,Hong Kong,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,Hong Kong,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,Hong Kong,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,Hong Kong,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,Hong Kong,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,Hong Kong,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,Hong Kong,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,Hong Kong,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,Hong Kong,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,Hong Kong,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,Hong Kong,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,Hong Kong,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,Hong Kong,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,Hong Kong,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,Hong Kong,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,Hong Kong,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,Hong Kong,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,Hong Kong,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,Hong Kong,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,Hong Kong,2006,0.0,0.0,0.000694,0.0,0.0,0.0,0.0,0.0
2047,Hong Kong,2007,0.0,0.0,0.000865,0.0,0.0,0.0,0.0,0.0
2048,Hong Kong,2008,0.0,0.0,0.000807,0.0,0.0,0.0,0.0,0.0
2049,Hong Kong,2009,0.0,0.0,0.001099,0.0,0.0,0.0,0.0,0.0
2050,Hong Kong,2010,0.039,0.001,0.001041,0.0,0.0,0.0,0.0,0.0
2051,Hong Kong,2011,0.043,0.003,0.000868,0.0,0.0,0.0,0.0,0.0
2052,Hong Kong,2012,0.041,0.003,0.001053,0.0,0.0,0.0,0.0,0.0
2053,Hong Kong,2013,0.036,0.003,0.000836,0.0,0.0,0.0,0.0,0.0
2054,Hong Kong,2014,0.043,0.003,0.0009,0.0,0.0,0.0,0.0,0.0
2055,Hong Kong,2015,0.057,0.004,0.000811,0.0,0.0,0.0,0.0,0.0
2056,Hong Kong,2016,0.065,0.004,0.000492,0.0,0.0,0.0,0.0,0.0
2057,Hong Kong,2017,0.065044,0.005605,0.001045,0.0,0.0,0.0,0.01,0.0
2058,Hong Kong,2018,0.067185,0.006383,0.0007,0.0,0.0,0.0,0.01,0.0
2059,Hong Kong,2019,0.074305,0.006883,0.0007,0.0,0.0,0.0,0.02,0.0
2060,Hong Kong,2020,0.074305,0.007883,0.0008,0.0,0.0,0.0,0.02,0.0
2061,Hong Kong,2021,0.07552527,0.008085128,0.000820513,0.0,0.0,0.0,0.02,0.0
2062,Hungary,1965,0.0,0.0,0.0,0.075,0.0,0.075,0.0,0.0
2063,Hungary,1966,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0
2064,Hungary,1967,0.0,0.0,0.0,0.082,0.0,0.082,0.0,0.0
2065,Hungary,1968,0.0,0.0,0.0,0.089,0.0,0.089,0.0,0.0
2066,Hungary,1969,0.0,0.0,0.0,0.095,0.0,0.095,0.0,0.0
2067,Hungary,1970,0.0,0.0,0.0,0.088,0.0,0.088,0.0,0.0
2068,Hungary,1971,0.0,0.0,0.0,0.096,0.0,0.096,0.0,0.0
2069,Hungary,1972,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0
2070,Hungary,1973,0.0,0.0,0.0,0.101,0.0,0.101,0.0,0.0
2071,Hungary,1974,0.0,0.0,0.0,0.081,0.0,0.081,0.0,0.0
2072,Hungary,1975,0.0,0.0,0.0,0.163,0.0,0.163,0.0,0.0
2073,Hungary,1976,0.0,0.0,0.0,0.165,0.0,0.165,0.0,0.0
2074,Hungary,1977,0.0,0.0,0.0,0.149,0.0,0.149,0.0,0.0
2075,Hungary,1978,0.0,0.0,0.0,0.138,0.0,0.138,0.0,0.0
2076,Hungary,1979,0.0,0.0,0.0,0.146,0.0,0.146,0.0,0.0
2077,Hungary,1980,0.0,0.0,0.0,0.112,0.0,0.112,0.0,0.0
2078,Hungary,1981,0.0,0.0,0.0,0.168,0.0,0.168,0.0,0.0
2079,Hungary,1982,0.0,0.0,0.0,0.159,0.0,0.159,0.0,0.0
2080,Hungary,1983,0.0,0.0,0.0,0.155,0.0,0.155,0.0,0.0
2081,Hungary,1984,0.0,0.0,0.0,0.181,0.0,0.181,0.0,0.0
2082,Hungary,1985,0.0,0.0,0.0,0.155,0.0,0.155,0.0,0.0
2083,Hungary,1986,0.0,0.0,0.0,0.154,0.0,0.154,0.0,0.0
2084,Hungary,1987,0.0,0.0,0.0,0.169,0.0,0.169,0.0,0.0
2085,Hungary,1988,0.0,0.0,0.0,0.169,0.0,0.169,0.0,0.0
2086,Hungary,1989,0.0,0.0,0.0,0.158,0.0,0.158,0.0,0.0
2087,Hungary,1990,0.017,0.0,0.0,0.178,0.0,0.18,0.0,0.02
2088,Hungary,1991,0.024,0.0,0.0,0.194,0.0,0.19,0.0,0.02
2089,Hungary,1992,0.046,0.0,0.0,0.158,0.0,0.16,0.0,0.05
2090,Hungary,1993,0.039,0.0,0.0,0.166,0.0,0.17,0.0,0.04
2091,Hungary,1994,0.045,0.0,0.0,0.161,0.0,0.16,0.0,0.05
2092,Hungary,1995,0.056,0.0,0.0,0.163,0.0,0.16,0.0,0.06
2093,Hungary,1996,0.05,0.0,0.0,0.207,0.0,0.21,0.0,0.05
2094,Hungary,1997,0.053,0.0,0.0,0.216,0.0,0.22,0.0,0.05
2095,Hungary,1998,0.06,0.0,0.0,0.155,0.0,0.16,0.0,0.06
2096,Hungary,1999,0.065,0.0,0.0,0.181,0.0,0.18,0.0,0.06
2097,Hungary,2000,0.065,0.0,0.0,0.178,0.0,0.18,0.0,0.06
2098,Hungary,2001,0.07,0.0,0.001,0.186,0.0,0.19,0.0,0.07
2099,Hungary,2002,0.042,0.0,0.001,0.194,0.0,0.19,0.0,0.04
2100,Hungary,2003,0.161,0.0,0.004,0.171,0.0,0.17,0.0,0.16
2101,Hungary,2004,0.725,0.0,0.006,0.205,0.01,0.2,0.0,0.73
2102,Hungary,2005,1.658,0.0,0.01,0.202,0.01,0.2,0.0,1.66
2103,Hungary,2006,1.264,0.0,0.043,0.186,0.04,0.19,0.0,1.26
2104,Hungary,2007,1.563,0.0,0.11,0.21,0.11,0.21,0.0,1.56
2105,Hungary,2008,1.938,0.001,0.205,0.213,0.2,0.21,0.0,1.94
2106,Hungary,2009,2.335,0.001,0.331,0.228,0.33,0.23,0.0,2.33
2107,Hungary,2010,2.297,0.001,0.527,0.188,0.53,0.19,0.0,2.3
2108,Hungary,2011,1.859,0.001,0.626,0.222,0.63,0.22,0.0,1.86
2109,Hungary,2012,1.655,0.008,0.771181,0.213,0.77,0.21,0.01,1.65
2110,Hungary,2013,1.832,0.025,0.717905,0.213,0.72,0.21,0.02,1.83
2111,Hungary,2014,2.126,0.067,0.65654,0.301,0.66,0.3,0.07,2.13
2112,Hungary,2015,2.161,0.141,0.693,0.234,0.69,0.23,0.14,2.16
2113,Hungary,2016,2.071,0.244,0.684,0.259,0.68,0.26,0.24,2.07
2114,Hungary,2017,2.155,0.349,0.758,0.22,0.76,0.22,0.35,2.15
2115,Hungary,2018,2.309,0.629,0.607,0.222,0.61,0.22,0.63,2.31
2116,Hungary,2019,2.245,1.497,0.729,0.219,0.73,0.22,1.5,2.25
2117,Hungary,2020,2.171,2.459,0.655,0.244,0.65,0.24,2.46,2.17
2118,Hungary,2021,2.217125,3.793289,0.651231,0.208048,0.66,0.21,3.8,2.24
2119,Iceland,1965,0.0,0.0,0.0,0.6407,0.0,0.6407,0.0,0.0
2120,Iceland,1966,0.0,0.0,0.0,0.6239,0.0,0.6239,0.0,0.0
2121,Iceland,1967,0.0,0.0,0.0,0.6645,0.0,0.6645,0.0,0.0
2122,Iceland,1968,0.0,0.0,0.0,0.6869,0.0,0.6869,0.0,0.0
2123,Iceland,1969,0.001904,0.0,0.0,0.8601,0.0,0.8601,0.0,0.001904
2124,Iceland,1970,0.012091,0.0,0.0,1.4129,0.0,1.4129,0.0,0.012091
2125,Iceland,1971,0.012033,0.0,0.0,1.5396,0.0,1.5396,0.0,0.012033
2126,Iceland,1972,0.021664,0.0,0.0,1.7026,0.0,1.7026,0.0,0.021664
2127,Iceland,1973,0.0242,0.0,0.0,2.181,0.0,2.181,0.0,0.0242
2128,Iceland,1974,0.005751,0.0,0.0,2.2582,0.0,2.2582,0.0,0.005751
2129,Iceland,1975,0.018347,0.0,0.0,2.2056,0.0,2.2056,0.0,0.018347
2130,Iceland,1976,0.019012,0.0,0.0,2.3495,0.0,2.3495,0.0,0.019012
2131,Iceland,1977,0.016126,0.0,0.0,2.5197,0.0,2.5197,0.0,0.016126
2132,Iceland,1978,0.018285,0.0,0.0,2.605,0.0,2.605,0.0,0.018285
2133,Iceland,1979,0.04563,0.0,0.0,2.8191,0.0,2.8191,0.0,0.04563
2134,Iceland,1980,0.044672,0.0,0.0,3.0532,0.0,3.0532,0.0,0.044672
2135,Iceland,1981,0.123133,0.0,0.0,3.0845,0.0,3.0845,0.0,0.123133
2136,Iceland,1982,0.158968,0.0,0.0,3.4071,0.0,3.4071,0.0,0.158968
2137,Iceland,1983,0.171714,0.0,0.0,3.5879,0.0,3.5879,0.0,0.171714
2138,Iceland,1984,0.173233,0.0,0.0,3.7379,0.0,3.7379,0.0,0.173233
2139,Iceland,1985,0.171233,0.0,0.0,3.6629,0.0,3.6629,0.0,0.171233
2140,Iceland,1986,0.212339,0.0,0.0,3.8418,0.0,3.8418,0.0,0.212339
2141,Iceland,1987,0.234136,0.0,0.0,3.914,0.0,3.914,0.0,0.234136
2142,Iceland,1988,0.245608,0.0,0.0,4.164,0.0,4.164,0.0,0.245608
2143,Iceland,1989,0.257508,0.0,0.0,4.2132,0.0,4.2132,0.0,0.257508
2144,Iceland,1990,0.28291,0.0,0.0,4.1537,0.0,4.2,0.0,0.3
2145,Iceland,1991,0.267025,0.0,0.0,4.1537,0.0,4.2,0.0,0.28
2146,Iceland,1992,0.229769,0.0,0.0,4.304298,0.0,4.31,0.0,0.23
2147,Iceland,1993,0.254272,0.0,0.0,4.460998,0.0,4.47,0.0,0.26
2148,Iceland,1994,0.258365,0.0,0.0,4.509295,0.0,4.51,0.0,0.26
2149,Iceland,1995,0.288177,0.0,0.0,4.677187,0.0,4.68,0.0,0.29
2150,Iceland,1996,0.34313428,0.0,0.0,4.762314,0.0,4.77,0.0,0.35
2151,Iceland,1997,0.37307242,0.0,0.0,5.201305,0.0,5.21,0.0,0.38
2152,Iceland,1998,0.65265805,0.0,0.0,5.615576,0.0,5.62,0.0,0.65
2153,Iceland,1999,1.135673,0.0,0.0,6.041841,0.0,6.05,0.0,1.14
2154,Iceland,2000,1.322663,0.0,0.0,6.350488,0.0,6.36,0.0,1.32
2155,Iceland,2001,1.450863,0.0,0.0,6.572595,0.0,6.58,0.0,1.45
2156,Iceland,2002,1.43042,0.0,0.0,6.970682,0.0,6.98,0.0,1.43
2157,Iceland,2003,1.4046782,0.0,0.0,7.0823274,0.0,7.09,0.0,1.41
2158,Iceland,2004,1.4823828,0.0,0.0,7.131893,0.0,7.13,0.0,1.48
2159,Iceland,2005,1.6590298,0.0,0.0,7.015286,0.0,7.02,0.0,1.66
2160,Iceland,2006,2.632598,0.0,0.0,7.288997,0.0,7.29,0.0,2.63
2161,Iceland,2007,3.5806527,0.0,0.0,8.393735,0.0,8.39,0.0,3.58
2162,Iceland,2008,4.037937,0.0,0.0,12.427433,0.0,12.43,0.0,4.04
2163,Iceland,2009,4.5530868,0.0,0.0,12.279343,0.0,12.28,0.0,4.55
2164,Iceland,2010,4.4653225,0.0,0.0,12.592082,0.0,12.59,0.0,4.47
2165,Iceland,2011,4.701463,0.0,7.936e-06,12.506839,0.0,12.51,0.0,4.7
2166,Iceland,2012,5.209505,0.0,0.0,12.33653,0.0,12.34,0.0,5.21
2167,Iceland,2013,5.244992,0.0,0.005484748,12.8628435,0.0,12.86,0.0,5.25
2168,Iceland,2014,5.2383647,0.0,0.008385545,12.873015,0.01,12.87,0.0,5.24
2169,Iceland,2015,5.002982,0.0,0.010894204,13.780769,0.01,13.78,0.0,5.0
2170,Iceland,2016,5.06728,0.0,0.009209778,13.469596,0.01,13.47,0.0,5.07
2171,Iceland,2017,5.1695986,0.0,0.008126884,14.0587225,0.01,14.06,0.0,5.17
2172,Iceland,2018,6.009834,0.0,0.004363,13.812796,0.0,13.81,0.0,6.01
2173,Iceland,2019,6.0181384,0.0,0.006569191,13.461466,0.01,13.46,0.0,6.02
2174,Iceland,2020,5.9606023,0.0,0.0066603,13.156972,0.01,13.16,0.0,5.96
2175,Iceland,2021,5.787858,0.0,0.006083361,13.824003,0.006083361,13.824003,0.0,5.787858
2176,India,1965,0.0,0.0,0.0,19.166937,0.0,19.166937,0.0,0.0
2177,India,1966,0.0,0.0,0.0,20.015463,0.0,20.015463,0.0,0.0
2178,India,1967,0.0,0.0,0.0,22.39752,0.0,22.39752,0.0,0.0
2179,India,1968,0.0,0.0,0.0,25.849072,0.0,25.849072,0.0,0.0
2180,India,1969,0.0,0.0,0.0,28.699583,0.0,28.699583,0.0,0.0
2181,India,1970,0.0,0.0,0.0,30.436407,0.0,30.436407,0.0,0.0
2182,India,1971,0.0,0.0,0.0,33.384148,0.0,33.384148,0.0,0.0
2183,India,1972,0.0,0.0,0.0,32.40304,0.0,32.40304,0.0,0.0
2184,India,1973,0.0,0.0,0.0,34.506676,0.0,34.506676,0.0,0.0
2185,India,1974,0.0,0.0,0.0,33.202953,0.0,33.202953,0.0,0.0
2186,India,1975,0.0,0.0,0.0,39.668533,0.0,39.668533,0.0,0.0
2187,India,1976,0.0,0.0,0.0,41.498165,0.0,41.498165,0.0,0.0
2188,India,1977,0.0,0.0,0.0,45.276752,0.0,45.276752,0.0,0.0
2189,India,1978,0.0,0.0,0.0,56.17499,0.0,56.17499,0.0,0.0
2190,India,1979,0.0,0.0,0.0,54.168587,0.0,54.168587,0.0,0.0
2191,India,1980,0.0,0.0,0.0,55.441372,0.0,55.441372,0.0,0.0
2192,India,1981,0.0,0.0,0.0,59.08296,0.0,59.08296,0.0,0.0
2193,India,1982,0.0,0.0,0.0,49.859673,0.0,49.859673,0.0,0.0
2194,India,1983,0.0,0.0,0.0,48.043297,0.0,48.043297,0.0,0.0
2195,India,1984,0.0,0.0,0.0,53.682453,0.0,53.682453,0.0,0.0
2196,India,1985,0.0,0.0,0.0,51.813046,0.0,51.813046,0.0,0.0
2197,India,1986,0.0,0.0,0.0,52.568764,0.0,52.568764,0.0,0.0
2198,India,1987,0.0,0.0,0.0,48.962532,0.0,48.962532,0.0,0.0
2199,India,1988,0.0,0.0,0.0,54.614944,0.0,54.614944,0.0,0.0
2200,India,1989,0.0,0.0,0.0,63.369778,0.0,63.369778,0.0,0.0
2201,India,1990,0.037586335,0.0,0.03030303,66.397064,0.03030303,66.397064,0.0,0.037586335
2202,India,1991,0.09507132,0.0,0.11291,73.918884,0.11291,73.918884,0.0,0.09507132
2203,India,1992,0.11939189,0.0,0.08847,70.060745,0.08847,70.060745,0.0,0.11939189
2204,India,1993,0.25204954,0.0,0.09477,70.7325,0.09477,70.7325,0.0,0.25204954
2205,India,1994,0.3802853,0.0,0.19128,80.21211,0.19128,80.21211,0.0,0.3802853
2206,India,1995,0.56379503,0.001010101,0.49647,75.920876,0.49647,75.920876,0.001010101,0.56379503
2207,India,1996,0.75614864,0.006060606,0.87838,69.05754,0.87838,69.05754,0.006060606,0.75614864
2208,India,1997,0.9816667,0.006060606,0.988,70.211006,0.988,70.211006,0.006060606,0.9816667
2209,India,1998,1.2925278,0.006060606,1.079,83.63273,1.079,83.63273,0.006060606,1.2925278
2210,India,1999,1.6860788,0.006060606,1.446,82.24945,1.446,82.24945,0.006060606,1.6860788
2211,India,2000,1.6860788,0.007070707,1.582,76.990364,1.58,76.99,0.01,1.6860788
2212,India,2001,2.06915,0.011111111,2.085,72.022964,2.09,72.02,0.01,2.06915
2213,India,2002,2.1399007,0.013131313,2.085,68.54489,2.09,68.54,0.01,2.1399007
2214,India,2003,2.7125397,0.016161617,2.60448,69.29619,2.6,69.3,0.02,2.7125397
2215,India,2004,3.3143632,0.018181818,5.22543,100.636,5.23,100.64,0.02,3.3143632
2216,India,2005,4.035136,0.018181818,5.991,97.42,5.99,97.42,0.02,4.035136
2217,India,2006,5.587,0.0072,9.3373,112.61733,9.34,112.62,0.01,5.587
2218,India,2007,7.403,0.059,11.6828,122.6131,11.68,122.61,0.06,7.403
2219,India,2008,9.302,0.063,14.3782,115.16902,14.38,115.17,0.06,9.302
2220,India,2009,11.642,0.075,16.271,106.33803,16.27,106.34,0.08,11.642
2221,India,2010,14.295,0.113,19.4564,108.744095,19.46,108.74,0.11,14.295
2222,India,2011,17.137,0.827,23.9523,131.7046,23.95,131.7,0.83,17.137
2223,India,2012,19.936,2.099,27.4326,115.776375,27.43,115.78,2.1,19.936
2224,India,2013,22.478,3.433,30.0074,131.98302,30.01,131.98,3.43,22.478
2225,India,2014,24.676,4.909,33.4549,138.99629,33.45,139.0,4.91,24.676
2226,India,2015,30.617342,6.56638,32.74138,133.28253,32.74,133.28,6.57,30.617342
2227,India,2016,24.816965,11.55598,43.45271,128.3816,43.45,128.38,11.56,24.816965
2228,India,2017,24.908186,21.54458,52.62928,135.8233,52.63,135.82,21.54,24.908186
2229,India,2018,27.22409,36.33131,60.31128,139.75304,60.31,139.75,36.33,27.22409
2230,India,2019,31.511576,46.2677,63.31423,162.06625,63.31,162.07,46.27,31.511576
2231,India,2020,32.93788,58.683468,60.427402,163.71275,60.43,163.71,58.68,32.93788
2232,India,2021,35.473618,68.30581,68.094246,160.32544,68.09,160.33,68.31,35.473618
2233,Indonesia,1965,0.0,0.0,0.0,1.8252122,0.0,1.8252122,0.0,0.0
2234,Indonesia,1966,0.0,0.0,0.0,2.3732178,0.0,2.3732178,0.0,0.0
2235,Indonesia,1967,0.0,0.0,0.0,2.6648982,0.0,2.6648982,0.0,0.0
2236,Indonesia,1968,0.0,0.0,0.0,3.292453,0.0,3.292453,0.0,0.0
2237,Indonesia,1969,0.0,0.0,0.0,3.4427125,0.0,3.4427125,0.0,0.0
2238,Indonesia,1970,0.0,0.0,0.0,4.1851716,0.0,4.1851716,0.0,0.0
2239,Indonesia,1971,0.0,0.0,0.0,1.3788528,0.0,1.3788528,0.0,0.0
2240,Indonesia,1972,0.0,0.0,0.0,1.2330126,0.0,1.2330126,0.0,0.0
2241,Indonesia,1973,0.0,0.0,0.0,1.5556288,0.0,1.5556288,0.0,0.0
2242,Indonesia,1974,0.0,0.0,0.0,1.723566,0.0,1.723566,0.0,0.0
2243,Indonesia,1975,0.0,0.0,0.0,1.8075346,0.0,1.8075346,0.0,0.0
2244,Indonesia,1976,0.0,0.0,0.0,1.060656,0.0,1.060656,0.0,0.0
2245,Indonesia,1977,0.0,0.0,0.0,1.7633406,0.0,1.7633406,0.0,0.0
2246,Indonesia,1978,0.0,0.0,0.0,1.259529,0.0,1.259529,0.0,0.0
2247,Indonesia,1979,0.0,0.0,0.0,1.4009498,0.0,1.4009498,0.0,0.0
2248,Indonesia,1980,0.0,0.0,0.0,1.2683678,0.0,1.2683678,0.0,0.0
2249,Indonesia,1981,0.0,0.0,0.0,1.2639484,0.0,1.2639484,0.0,0.0
2250,Indonesia,1982,0.0,0.0,0.0,1.3788528,0.0,1.3788528,0.0,0.0
2251,Indonesia,1983,0.0,0.0,0.0,2.0726986,0.0,2.0726986,0.0,0.0
2252,Indonesia,1984,0.0,0.0,0.0,2.2627327,0.0,2.2627327,0.0,0.0
2253,Indonesia,1985,0.0,0.0,0.0,2.7665443,0.0,2.7665443,0.0,0.0
2254,Indonesia,1986,0.0,0.0,0.0,4.4547553,0.0,4.4547553,0.0,0.0
2255,Indonesia,1987,0.0,0.0,0.0,4.5829177,0.0,4.5829177,0.0,0.0
2256,Indonesia,1988,0.0,0.0,0.0,5.0336967,0.0,5.0336967,0.0,0.0
2257,Indonesia,1989,0.0,0.0,0.0,6.2799673,0.0,6.2799673,0.0,0.0
2258,Indonesia,1990,1.12742,0.0,0.0,6.49244,0.0,6.49244,0.0,1.12742
2259,Indonesia,1991,1.05146,0.0,0.0,7.40917,0.0,7.40917,0.0,1.05146
2260,Indonesia,1992,1.08574,0.0,0.0,9.64548,0.0,9.64548,0.0,1.08574
2261,Indonesia,1993,1.09197,0.0,0.0,8.89108,0.0,8.89108,0.0,1.09197
2262,Indonesia,1994,1.60391,0.0,0.0,7.98294,0.0,7.98294,0.0,1.60391
2263,Indonesia,1995,2.21253,0.0,0.0,8.29314,0.0,8.29314,0.0,2.21253
2264,Indonesia,1996,2.34287,0.0,0.0,8.82437,0.0,8.82437,0.0,2.34287
2265,Indonesia,1997,2.72838,0.0,0.0,5.86562,0.0,5.86562,0.0,2.72838
2266,Indonesia,1998,3.2865,0.0,0.0,10.3635,0.0,10.3635,0.0,3.2865
2267,Indonesia,1999,3.94073,0.0,0.0,10.37978,0.0,10.37978,0.0,3.94073
2268,Indonesia,2000,4.8724,0.0,0.0,10.016,0.0,10.02,0.0,9.58
2269,Indonesia,2001,6.0346,0.0,0.0,11.655,0.0,11.65,0.0,10.54
2270,Indonesia,2002,6.2433,0.0,0.0,9.933,0.0,9.93,0.0,11.07
2271,Indonesia,2003,6.3019,0.0,0.0,9.099,0.0,9.1,0.0,10.72
2272,Indonesia,2004,6.6656,0.0,0.0,9.674,0.0,9.67,0.0,11.3
2273,Indonesia,2005,6.615,0.0,0.0,10.725,0.0,10.73,0.0,11.93
2274,Indonesia,2006,6.674,0.0,0.0,9.623,0.0,9.62,0.0,11.559999
2275,Indonesia,2007,7.039,0.0,2e-05,11.286,0.0,11.29,0.0,13.0
2276,Indonesia,2008,8.336595,0.0001,0.00027,11.52825,0.0,11.53,0.0,14.81
2277,Indonesia,2009,9.326545,0.0001,0.00367,11.38385,0.0,11.38,0.0,15.41
